Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance
20.0,4.8,Stormy,High,2,scooter,0.0,0,Metropolitian,16,1.5339126927882334
36.0,4.8,Cloudy,High,0,motorcycle,1.0,0,Metropolitian,26,6.216355305189544
29.566910587697237,4.6337736972250205,Sunny,Low,2,scooter,1.0,0,Metropolitian,24,4968.155524253154
34.0,4.8,Cloudy,Jam,0,motorcycle,0.0,0,Urban,28,4.565937498274523
30.0,4.2,Stormy,Low,0,motorcycle,1.0,0,Urban,30,3.0328557149109203
39.0,4.8,Fog,High,0,motorcycle,0.0,0,Metropolitian,34,3.1247193089136758
34.0,5.0,Sunny,Jam,0,motorcycle,0.0,0,Metropolitian,30,10.876808042961418
26.0,4.8,Sunny,Medium,2,scooter,0.0,0,Urban,19,19.997756784146432
20.0,4.7,Fog,Low,2,scooter,1.0,0,Urban,19,7.575725837881955
25.0,4.5,Stormy,Medium,2,scooter,1.0,0,Metropolitian,27,10.91836252556355
32.0,4.9,Fog,Jam,2,motorcycle,0.0,0,Metropolitian,28,9.086330680381296
35.0,4.9,Sunny,Low,0,motorcycle,0.0,0,Metropolitian,28,9.08434778975946
39.0,4.6,Cloudy,Low,2,electric_scooter,0.0,0,Urban,19,1.5311867180106185
30.0,4.8,Stormy,Low,2,scooter,1.0,0,Metropolitian,26,4.584014990213358
26.0,4.0,Fog,Medium,2,scooter,1.0,0,Metropolitian,35,12.0873805020731
36.0,4.2,Sandstorms,Low,0,motorcycle,1.0,0,Metropolitian,24,3.028669687058182
29.0,4.9,Stormy,Jam,1,scooter,0.0,0,Metropolitian,24,13.988389632310309
34.0,4.8,Windy,Low,1,scooter,1.0,0,Metropolitian,27,19.640524576116224
27.0,4.9,Windy,Medium,2,electric_scooter,0.0,0,Metropolitian,18,10.820252300820393
34.0,4.7,Windy,Jam,1,scooter,1.0,0,Urban,30,7.771713184803447
32.0,3.9,Windy,Jam,2,motorcycle,1.0,0,Metropolitian,40,20.275939644238523
39.0,4.6,Cloudy,Low,1,scooter,1.0,0,Urban,15,9.131513587831575
26.0,4.6,Sandstorms,Jam,2,electric_scooter,0.0,0,Urban,15,10.581127813784711
20.0,4.5,Sandstorms,Low,2,scooter,1.0,0,Urban,11,1.5386026409862257
34.0,4.1,Windy,Low,0,motorcycle,0.0,0,Urban,25,9.35867488110764
34.0,4.7,Sandstorms,Medium,2,electric_scooter,1.0,0,Metropolitian,30,12.432106919607556
36.0,4.8,Sunny,Medium,1,scooter,1.0,0,Metropolitian,24,17.00026268237452
31.0,4.8,Sunny,Medium,2,scooter,1.0,0,Metropolitian,19,4.615663829473595
38.0,4.2,Sunny,Jam,0,motorcycle,1.0,0,Metropolitian,34,10.722671735657528
26.0,4.9,Windy,Medium,1,scooter,1.0,0,Metropolitian,23,4.679780399782823
27.0,4.6,Fog,High,2,scooter,0.0,0,Metropolitian,33,6.224692070730183
22.0,4.5,Sandstorms,Medium,1,scooter,0.0,0,Metropolitian,21,4.4741042563418345
34.0,4.9,Windy,Low,1,motorcycle,1.0,0,Semi-Urban,19,20.91005672385672
38.0,4.5,Stormy,Medium,2,scooter,1.0,0,Metropolitian,36,20.87098038090519
25.0,4.8,Cloudy,Jam,2,electric_scooter,1.0,0,Metropolitian,24,4.662107613904944
39.0,4.7,Stormy,Low,2,scooter,1.0,0,Metropolitian,24,17.316871412977665
25.0,4.6,Sandstorms,Medium,2,scooter,1.0,0,Urban,18,19.936569380000947
34.0,4.4,Sandstorms,Jam,2,scooter,1.0,0,Metropolitian,31,17.316871412977665
35.0,4.6,Fog,Jam,1,motorcycle,0.0,0,Metropolitian,30,9.323939182528049
26.0,4.7,Sandstorms,Jam,2,scooter,0.0,0,Metropolitian,18,12.306229107709244
34.0,4.6,Cloudy,Low,2,motorcycle,1.0,0,Urban,18,9.35840523949152
37.0,5.0,Stormy,Low,1,motorcycle,1.0,0,Urban,21,3.0770038133348745
28.0,4.7,Cloudy,Low,2,electric_scooter,0.0,0,Metropolitian,10,7.655494914387178
25.0,4.9,Windy,Low,1,motorcycle,1.0,0,Metropolitian,16,19.934888538972693
35.0,4.7,Sunny,Jam,2,motorcycle,1.0,0,Metropolitian,24,19.388720086663973
25.0,4.9,Cloudy,High,2,electric_scooter,1.0,0,Urban,22,1.5340347739280862
25.0,4.7,Stormy,Medium,0,motorcycle,0.0,0,Metropolitian,22,6.21744210715553
25.0,5.0,Fog,Medium,1,motorcycle,1.0,0,Urban,13,6.216272016684183
36.0,4.1,Sandstorms,Jam,1,scooter,1.0,0,Urban,31,17.316871412977665
37.0,4.6,Fog,Medium,2,electric_scooter,1.0,0,Metropolitian,15,5.965814512976753
25.0,5.0,Stormy,High,0,motorcycle,1.0,0,Metropolitian,35,3.112489438867425
35.0,4.9,Stormy,Medium,0,motorcycle,1.0,0,Metropolitian,30,7.55455900721659
23.0,4.7,Windy,Medium,1,motorcycle,1.0,0,Metropolitian,19,14.005908346946548
25.0,4.9,Cloudy,Low,0,motorcycle,1.0,0,Metropolitian,16,9.097922244515484
31.0,4.7,Sunny,Low,2,scooter,0.0,0,Metropolitian,27,19.3855508757913
36.0,5.0,Sunny,Jam,1,scooter,1.0,0,Urban,19,7.609966849947502
26.0,5.0,Sandstorms,High,1,motorcycle,1.0,0,Semi-Urban,15,5.965512975779977
24.0,4.7,Stormy,Low,1,motorcycle,0.7446345675136238,0,Metropolitian,19,17.116782998525576
35.0,4.8,Stormy,Low,0,motorcycle,1.0,0,Metropolitian,28,20.202984515713144
37.0,4.2,Cloudy,Jam,2,scooter,2.0,1,Metropolitian,47,16.65350097287797
22.0,4.6,Cloudy,Jam,1,scooter,1.0,0,Metropolitian,42,10.89315504631596
28.0,4.8,Stormy,Jam,2,motorcycle,0.0,0,Metropolitian,26,20.201088078175303
21.0,4.7,Stormy,Low,1,scooter,0.0,0,Urban,18,20.465390994413752
20.0,4.8,Windy,Medium,1,motorcycle,0.0,0,Metropolitian,18,16.840638593034445
21.0,4.8,Windy,Jam,1,scooter,0.0,0,Metropolitian,17,13.988494741147909
27.0,4.7,Sandstorms,Medium,1,scooter,0.0,0,Metropolitian,23,9.09111751569552
20.0,4.7,Sunny,Medium,1,motorcycle,0.0,0,Urban,14,4.532891964935462
36.0,4.4,Stormy,Jam,2,motorcycle,2.0,0,Metropolitian,41,12.130252251212688
30.0,4.9,Sunny,High,1,motorcycle,1.0,0,Urban,19,1.54582031239135
29.0,4.9,Cloudy,Jam,2,electric_scooter,1.0,0,Metropolitian,32,9.132131130186576
29.566910587697237,4.6337736972250205,Sandstorms,Medium,2,scooter,1.0,0,Urban,20,16.40670608765044
32.0,4.4,Cloudy,Low,1,scooter,1.0,0,Metropolitian,33,11.929675928833168
24.0,4.9,Fog,Jam,2,motorcycle,1.0,0,Metropolitian,38,13.62649978149072
21.0,4.7,Fog,Jam,0,motorcycle,1.0,0,Metropolitian,29,9.070327261805902
36.0,4.6,Windy,Jam,2,motorcycle,0.0,0,Urban,33,7.609346061554969
33.0,4.7,Cloudy,Medium,2,scooter,1.0,0,Metropolitian,41,19.417066092827056
20.0,4.9,Sandstorms,Jam,1,scooter,1.0,0,Metropolitian,12,7.692225173598833
25.0,4.9,Cloudy,High,1,scooter,1.0,0,Urban,30,6.065482173867955
36.0,4.4,Stormy,High,0,motorcycle,0.7446345675136238,0,Urban,37,6.216307667875537
27.0,4.0,Cloudy,Medium,2,scooter,1.0,0,Metropolitian,33,16.40235311189161
28.0,5.0,Stormy,Jam,0,motorcycle,0.0,0,Urban,35,7.581844981419411
30.0,4.7,Cloudy,Low,0,motorcycle,0.0,0,Metropolitian,21,3.067830869961123
20.0,4.6,Stormy,Jam,1,scooter,1.0,0,Urban,16,12.175478801489284
28.0,4.6,Stormy,Low,1,motorcycle,0.0,0,Metropolitian,17,19.38380416682664
32.0,4.9,Cloudy,Low,2,electric_scooter,1.0,0,Metropolitian,17,9.19099218679663
25.0,4.5,Stormy,Low,0,motorcycle,1.0,0,Metropolitian,15,4.6016272746012525
38.0,4.5,Windy,Medium,1,scooter,2.0,0,Metropolitian,37,16.384079960963287
29.566910587697237,4.6337736972250205,Windy,Medium,0,motorcycle,0.7446345675136238,0,Urban,42,10.818466711864442
20.0,4.0,Windy,Low,0,motorcycle,1.0,0,Metropolitian,18,1.553922028471311
33.0,4.8,Sandstorms,Medium,2,motorcycle,1.0,0,Metropolitian,28,9.230035755698571
36.0,5.0,Sunny,Low,1,scooter,0.0,0,Metropolitian,14,3.0220336557134324
20.0,4.9,Stormy,Low,1,scooter,0.0,0,Urban,10,1.5597961111839789
36.0,4.7,Sunny,Jam,2,motorcycle,0.0,0,Metropolitian,18,9.202433087214878
33.0,4.3,Sandstorms,Low,0,motorcycle,1.0,0,Metropolitian,28,3.1080975746621218
21.0,4.9,Stormy,Jam,2,motorcycle,1.0,0,Metropolitian,27,4.565972449911546
34.0,4.9,Fog,Low,0,motorcycle,1.0,0,Metropolitian,25,2.987789856556555
25.0,5.0,Cloudy,Jam,1,scooter,1.0,0,Metropolitian,34,10.88020438966087
39.0,5.0,Windy,Medium,0,motorcycle,0.0,0,Metropolitian,32,6.239169080662917
29.566910587697237,4.6337736972250205,Sunny,Low,2,scooter,1.0,0,Urban,35,17.117171847294152
28.0,4.6,Sandstorms,Low,1,motorcycle,1.0,0,Metropolitian,15,13.987387501560638
23.0,4.6,Stormy,Jam,2,motorcycle,1.0,0,Urban,27,16.678208502497146
29.0,4.5,Stormy,Jam,2,scooter,1.0,0,Metropolitian,15,3476.358046795142
29.0,4.8,Sunny,Jam,1,scooter,1.0,0,Urban,10,20.227989200356223
35.0,4.4,Windy,Jam,1,motorcycle,1.0,0,Urban,32,20.203032455775947
26.0,4.2,Fog,High,2,scooter,0.0,0,Metropolitian,34,6.133838371310206
29.0,4.8,Cloudy,Low,1,scooter,0.0,0,Urban,15,3.1080975746621218
34.0,4.1,Stormy,Jam,1,scooter,1.0,0,Metropolitian,34,4.542529128585128
27.0,4.5,Fog,Medium,1,scooter,1.0,0,Metropolitian,16,6.297045828591113
28.0,4.7,Fog,High,2,motorcycle,0.0,0,Urban,20,2.9798697698632424
29.566910587697237,4.6337736972250205,Stormy,Medium,0,motorcycle,1.0,0,Metropolitian,29,20.200271129736628
31.0,4.8,Sunny,Low,2,electric_scooter,0.0,0,Metropolitian,13,9.065805089156672
28.0,4.5,Sandstorms,Low,0,motorcycle,1.0,0,Metropolitian,29,3.10894611793024
27.0,4.1,Fog,Jam,1,scooter,1.0,0,Metropolitian,37,17.095379995179727
29.566910587697237,4.6337736972250205,Stormy,Medium,0,motorcycle,0.0,0,Metropolitian,33,4.5329722526763065
36.0,4.7,Sandstorms,Low,2,scooter,0.0,0,Urban,19,12.434375628846594
38.0,4.0,Fog,Jam,2,scooter,1.0,0,Metropolitian,35,9.13105853515788
24.0,4.3,Cloudy,Jam,1,scooter,2.0,1,Metropolitian,40,20.465390994413752
36.0,4.5,Cloudy,Medium,0,motorcycle,2.0,0,Metropolitian,36,12.448918986721267
28.0,4.6,Cloudy,Low,0,motorcycle,1.0,0,Urban,22,20.277357799518665
33.0,4.1,Sandstorms,High,0,motorcycle,1.0,0,Metropolitian,44,6.2169221612962255
28.0,4.8,Windy,Jam,1,motorcycle,0.0,0,Metropolitian,18,4.6016272746012525
27.0,4.7,Cloudy,Jam,0,motorcycle,0.0,0,Metropolitian,41,10.89260673206067
31.0,4.3,Cloudy,Low,1,motorcycle,2.0,0,Metropolitian,38,10.918025023971005
30.0,4.8,Sandstorms,Jam,2,motorcycle,1.0,0,Metropolitian,30,7.769687502832951
25.0,4.7,Stormy,Low,2,scooter,1.0,0,Metropolitian,12,3.1085027489462944
34.0,4.7,Cloudy,Jam,0,motorcycle,1.0,0,Metropolitian,51,20.20311030460433
23.0,4.6,Sandstorms,Medium,2,scooter,1.0,0,Metropolitian,21,6.216883494060153
31.0,4.7,Cloudy,Low,2,motorcycle,0.0,0,Metropolitian,16,9.13144795370792
37.0,4.4,Sandstorms,Medium,2,scooter,0.0,0,Metropolitian,34,20.465390994413752
25.0,4.7,Windy,Jam,0,motorcycle,1.0,0,Metropolitian,27,17.116312069452217
29.0,4.7,Cloudy,Low,1,scooter,1.0,0,Urban,14,7.692225173598833
39.0,4.5,Stormy,Medium,2,scooter,1.0,0,Metropolitian,37,13.844509108692398
30.0,4.4,Windy,Jam,2,scooter,1.0,0,Metropolitian,33,4.662709024109513
28.0,3.5,Sunny,Low,1,motorcycle,1.0,0,Metropolitian,31,19.682912648569783
26.0,4.6,Windy,Low,2,scooter,0.0,0,Metropolitian,17,12.250168454978382
24.0,4.7,Sandstorms,Jam,1,scooter,1.0,0,Metropolitian,28,20.465390994413752
25.0,4.9,Fog,Jam,0,motorcycle,0.7446345675136238,0,Metropolitian,24,7.456547494629628
39.0,4.6,Fog,Jam,0,motorcycle,1.0,0,Metropolitian,41,16.40289723939704
28.0,4.9,Fog,Medium,2,motorcycle,0.0,0,Metropolitian,15,7.692187118892045
32.0,4.6,Sunny,High,1,scooter,1.0,0,Urban,21,1.511122750718794
27.0,4.5,Windy,Low,2,scooter,0.0,0,Metropolitian,14,3.022416367416854
33.0,3.6,Stormy,Medium,1,motorcycle,0.0,0,Metropolitian,31,13.598068055529554
33.0,4.6,Fog,Low,1,scooter,1.0,0,Metropolitian,16,4.474072655338443
35.0,4.1,Fog,Jam,2,motorcycle,1.0,0,Metropolitian,33,7.581751029141217
25.0,4.3,Windy,Medium,0,motorcycle,1.0,0,Metropolitian,35,19.680428435084742
23.0,4.7,Sunny,Low,1,motorcycle,1.0,0,Urban,27,13.751021149823286
33.0,4.7,Sunny,Jam,2,scooter,1.0,0,Metropolitian,17,12.433494190448808
27.0,5.0,Windy,Jam,2,motorcycle,1.0,0,Metropolitian,24,16.738968074688987
33.0,4.0,Fog,Jam,1,scooter,2.0,0,Metropolitian,41,16.80630414630771
33.0,4.7,Sunny,Low,2,electric_scooter,1.0,0,Metropolitian,26,12.174880201521164
20.0,4.7,Stormy,Low,1,motorcycle,0.0,0,Metropolitian,12,10.768714364449194
34.0,5.0,Sunny,Low,1,scooter,1.0,0,Metropolitian,29,19.637479544635603
33.0,4.1,Sandstorms,Jam,0,motorcycle,1.0,1,Metropolitian,47,7.581727313316636
23.0,4.5,Fog,Jam,0,motorcycle,0.0,0,Metropolitian,49,12.433278211030078
23.0,4.3,Stormy,Low,0,motorcycle,1.0,0,Urban,21,3.119564574333133
29.566910587697237,4.6337736972250205,Sunny,Jam,2,electric_scooter,0.7446345675136238,0,Metropolitian,11,16.84039543080266
20.0,4.5,Windy,Jam,2,motorcycle,1.0,0,Metropolitian,27,10.879240676020574
39.0,4.5,Windy,Medium,2,electric_scooter,1.0,0,Metropolitian,23,13.989300656279068
35.0,4.8,Sunny,Low,2,scooter,0.0,0,Metropolitian,14,4.679780399782823
22.0,4.2,Cloudy,High,2,motorcycle,1.0,0,Metropolitian,33,6.153387128227282
33.0,4.9,Sandstorms,Medium,2,scooter,0.0,0,Metropolitian,30,12.431653945213796
38.0,4.8,Sandstorms,Medium,1,scooter,0.0,0,Metropolitian,34,9.06593118350725
37.0,4.6,Fog,High,2,scooter,1.0,0,Metropolitian,35,1.554185391105779
31.0,4.8,Sandstorms,Low,1,motorcycle,1.0,0,Metropolitian,21,3.119662458648635
32.0,4.0,Stormy,Low,0,motorcycle,1.0,0,Metropolitian,31,1.5142784769690247
22.0,4.5,Sunny,Medium,0,motorcycle,1.0,0,Urban,22,4.687225875244751
27.0,4.6,Sandstorms,Jam,2,scooter,0.0,0,Metropolitian,27,12.594090122629622
35.0,4.9,Cloudy,Jam,1,motorcycle,0.0,0,Urban,39,12.478895010421176
29.566910587697237,4.6337736972250205,Windy,Low,0,motorcycle,1.0,0,Urban,19,18410.416177051648
20.0,4.8,Windy,Jam,2,scooter,1.0,0,Metropolitian,21,13.598364573904316
33.0,4.2,Sandstorms,Jam,0,motorcycle,3.0,0,Metropolitian,46,7.456828554894463
35.0,4.9,Cloudy,Jam,2,scooter,1.0,0,Metropolitian,29,9.229252882471544
32.0,5.0,Fog,Medium,2,motorcycle,1.0,0,Semi-Urban,18,6.216961221903623
31.0,5.0,Stormy,Low,1,motorcycle,1.0,0,Urban,22,1.5220399551979864
29.0,5.0,Fog,Low,0,motorcycle,0.0,0,Metropolitian,24,12.594090122629622
35.0,4.2,Stormy,Jam,1,scooter,1.0,0,Metropolitian,33,4.662975455202895
37.0,4.8,Cloudy,Low,2,motorcycle,0.0,0,Metropolitian,19,3.030806038227738
36.0,4.6,Sandstorms,Jam,1,scooter,0.0,0,Metropolitian,30,7.871307105908543
21.0,4.5,Cloudy,Low,0,motorcycle,0.7446345675136238,0,Metropolitian,21,10.879375112459645
28.0,4.6,Sandstorms,Medium,2,motorcycle,0.0,0,Metropolitian,23,6.125762630222553
39.0,4.6,Sunny,High,2,motorcycle,1.0,0,Urban,23,6.15382711619562
32.0,4.6,Sandstorms,Jam,0,motorcycle,0.0,0,Metropolitian,49,7.571371453086571
38.0,4.8,Sunny,Medium,0,motorcycle,0.7446345675136238,0,Metropolitian,39,14.168350776534814
32.0,4.1,Stormy,High,2,scooter,2.0,0,Metropolitian,34,3.022223955235812
31.0,5.0,Stormy,Low,2,scooter,1.0,0,Metropolitian,20,3.1124403712967763
29.566910587697237,4.6337736972250205,Sunny,Low,1,scooter,0.0,0,Metropolitian,15,9.097990364977552
29.0,4.5,Windy,Jam,1,scooter,1.0,0,Metropolitian,15,19.637479544635603
32.0,4.5,Cloudy,Medium,1,motorcycle,0.0,0,Metropolitian,15,4.601301239806716
25.0,4.6,Cloudy,Medium,1,scooter,1.0,0,Metropolitian,17,6.04410773547243
33.0,5.0,Stormy,Low,1,motorcycle,1.0,0,Semi-Urban,26,14.060032080377203
35.0,4.9,Cloudy,Jam,2,scooter,1.0,0,Metropolitian,37,11.019829276905222
37.0,4.7,Fog,Low,1,scooter,1.0,0,Metropolitian,25,14.037363415472951
25.0,4.9,Sandstorms,Jam,1,motorcycle,1.0,0,Metropolitian,18,13.597992776490129
29.0,4.5,Windy,Medium,1,scooter,1.0,0,Metropolitian,28,19.681425711654377
22.0,4.7,Sunny,Medium,2,scooter,1.0,0,Metropolitian,15,12.086817447684249
24.0,4.3,Cloudy,Medium,2,scooter,0.0,0,Metropolitian,37,16.39959752448793
38.0,4.7,Sunny,Low,2,electric_scooter,0.0,0,Urban,14,3.0328413635094624
23.0,4.6,Sandstorms,Jam,2,scooter,0.0,0,Urban,22,14.168350776534814
33.0,4.1,Sandstorms,Medium,1,motorcycle,1.0,0,Metropolitian,33,6.239251072067802
29.0,4.6,Cloudy,Jam,2,motorcycle,1.0,0,Metropolitian,30,9.065805089156672
26.0,4.8,Windy,Low,2,motorcycle,0.0,0,Urban,10,10.57676414336805
27.0,4.5,Sandstorms,Jam,2,scooter,0.0,0,Urban,29,20.275939644238523
22.0,3.3,Sunny,Low,1,motorcycle,0.0,0,Metropolitian,35,12.248192718895394
39.0,4.9,Fog,Jam,0,motorcycle,1.0,0,Urban,42,17.316871412977665
31.0,4.9,Cloudy,Medium,0,motorcycle,1.0,0,Metropolitian,33,7.871307105908543
38.0,5.0,Sunny,Low,2,scooter,0.0,0,Urban,23,16.402576479035357
26.0,4.5,Stormy,Jam,2,scooter,1.0,0,Metropolitian,22,12.594090122629622
39.0,4.7,Sunny,Low,1,scooter,1.0,0,Metropolitian,15,12.432106919607556
28.0,4.8,Sunny,Low,0,motorcycle,0.0,0,Metropolitian,14,7.557445177487315
25.0,5.0,Sandstorms,Medium,2,scooter,1.0,0,Metropolitian,18,17.156312020318847
39.0,4.2,Cloudy,Jam,1,scooter,0.0,0,Urban,48,12.307632436829886
34.0,4.7,Cloudy,Low,1,scooter,0.0,0,Metropolitian,17,3.02860373387437
36.0,4.3,Sandstorms,High,0,motorcycle,1.0,0,Metropolitian,43,5.968753528421835
24.0,4.8,Fog,Low,0,motorcycle,0.0,0,Metropolitian,24,7.781006103130167
26.0,4.6,Windy,Medium,1,scooter,0.7446345675136238,0,Metropolitian,24,6.224692430602091
35.0,4.4,Fog,High,2,electric_scooter,2.0,1,Metropolitian,39,6.060311806411877
33.0,4.6,Windy,Low,1,scooter,1.0,0,Metropolitian,24,13.626209543321917
24.0,4.7,Sunny,Jam,1,motorcycle,1.0,0,Metropolitian,23,16.65369408204936
29.566910587697237,4.6337736972250205,Sunny,Low,0,motorcycle,1.0,0,Metropolitian,39,19.380578320864277
26.0,5.0,Sunny,High,1,motorcycle,1.0,0,Metropolitian,19,6.297045828591113
30.0,4.8,Fog,Low,0,motorcycle,1.0,0,Metropolitian,26,3.067004687083593
30.0,4.3,Stormy,Low,0,motorcycle,1.0,0,Metropolitian,25,1.5542868183119236
20.0,4.8,Windy,Jam,2,scooter,1.0,0,Metropolitian,17,13.988559918937572
23.0,4.9,Sunny,Medium,2,scooter,1.0,0,Urban,12,4.474272842869625
34.0,4.9,Fog,Low,0,motorcycle,0.0,0,Metropolitian,24,1.55981139025157
25.0,4.7,Sandstorms,Low,1,scooter,1.0,0,Urban,19,7.640099304557108
26.0,5.0,Cloudy,Low,2,scooter,0.0,0,Urban,12,1.4914175333400777
29.0,4.9,Windy,Jam,0,motorcycle,1.0,0,Metropolitian,33,17.316871412977665
33.0,4.6,Cloudy,Low,1,scooter,0.0,0,Metropolitian,18,3.119550998913309
24.0,5.0,Windy,Low,2,scooter,0.0,0,Metropolitian,12,3.1125505092770416
34.0,4.9,Sunny,Low,2,electric_scooter,1.0,0,Metropolitian,16,1.5311646641290917
20.0,4.6,Sandstorms,Low,1,motorcycle,0.0,0,Urban,18,8.947739682525283
37.0,4.6,Windy,Jam,2,motorcycle,0.0,0,Metropolitian,31,9.167772167972654
28.0,4.9,Sunny,Jam,0,motorcycle,0.0,0,Urban,15,10.606126571306303
35.0,4.9,Sandstorms,Jam,2,electric_scooter,0.0,0,Metropolitian,28,10.69550373360558
24.0,4.9,Stormy,Low,2,scooter,0.0,0,Urban,15,13.420730108943353
35.0,4.8,Sunny,Medium,1,scooter,0.0,0,Metropolitian,19,9.44556826333905
22.0,4.7,Stormy,Jam,2,motorcycle,0.0,0,Metropolitian,15,20.465390994413752
29.0,5.0,Sandstorms,Jam,0,motorcycle,1.0,0,Urban,20,4.549201073489542
20.0,4.9,Stormy,Medium,0,motorcycle,1.0,0,Urban,28,5.975553809702715
27.0,4.9,Windy,High,1,scooter,0.0,0,Metropolitian,25,3.11963661371871
25.0,4.9,Stormy,Jam,1,motorcycle,0.0,0,Metropolitian,15,4.474531775908321
31.0,4.9,Sandstorms,Low,0,motorcycle,1.0,0,Metropolitian,22,13.420730108943353
37.0,4.0,Cloudy,Jam,1,motorcycle,1.0,0,Metropolitian,38,13.696634086545725
29.0,4.5,Fog,Low,2,electric_scooter,1.0,0,Metropolitian,12,4.668562871541356
23.0,4.4,Windy,Jam,0,motorcycle,1.0,0,Urban,36,12.498775427702228
35.0,4.7,Cloudy,Low,0,motorcycle,1.0,0,Metropolitian,22,9.358720305132657
30.0,5.0,Windy,Jam,2,scooter,1.0,0,Urban,26,19.695047184578957
20.0,4.9,Cloudy,Medium,0,motorcycle,1.0,0,Metropolitian,41,19.91612799767669
29.0,4.9,Fog,Medium,2,motorcycle,1.0,0,Metropolitian,29,10.736818540323767
22.0,5.0,Cloudy,Jam,0,motorcycle,0.0,0,Metropolitian,24,7.555180109996479
21.0,4.7,Sandstorms,Jam,0,motorcycle,0.0,0,Metropolitian,24,4.6151855890949305
21.0,4.6,Sunny,High,1,motorcycle,0.0,0,Urban,11,6.297045828591113
22.0,4.8,Fog,Medium,0,motorcycle,0.0,0,Metropolitian,27,9.35833991433464
36.0,5.0,Cloudy,Low,0,motorcycle,1.0,0,Urban,29,9.44556826333905
30.0,5.0,Cloudy,High,1,motorcycle,0.0,0,Metropolitian,29,6.124395436045004
20.0,4.6,Sunny,Medium,0,motorcycle,0.0,0,Metropolitian,22,13.985472372142478
31.0,4.0,Windy,Jam,0,motorcycle,1.0,0,Urban,54,13.696524269436516
25.0,4.9,Cloudy,Jam,0,motorcycle,1.0,0,Metropolitian,26,7.669312909517312
27.0,4.8,Cloudy,Medium,2,electric_scooter,0.0,0,Metropolitian,13,6.057086438906179
24.0,4.7,Stormy,Medium,0,motorcycle,1.0,0,Metropolitian,20,19.38898182037609
33.0,4.6,Windy,Jam,0,motorcycle,1.0,0,Metropolitian,44,13.44348315816266
29.566910587697237,4.6337736972250205,Cloudy,High,2,motorcycle,0.0,0,Urban,31,6.224655719087422
29.566910587697237,4.6337736972250205,Sandstorms,Low,0,motorcycle,1.0,0,Metropolitian,21,19.4175162449966
36.0,4.9,Cloudy,Low,1,motorcycle,1.0,0,Metropolitian,17,3.06272486489223
26.0,4.6,Cloudy,Low,1,scooter,0.0,0,Metropolitian,18,3.0628215931647995
29.0,4.7,Sandstorms,Jam,0,motorcycle,1.0,0,Urban,29,19.936197196119004
31.0,4.0,Sandstorms,Medium,0,motorcycle,1.0,0,Metropolitian,36,19.38380416682664
23.0,5.0,Cloudy,Jam,2,scooter,0.0,0,Urban,30,20.465390994413752
26.0,4.9,Sunny,Low,1,scooter,0.0,0,Metropolitian,24,3.067852818890445
39.0,4.7,Sunny,Medium,0,motorcycle,1.0,0,Metropolitian,21,9.132131130186576
22.0,4.9,Stormy,Low,1,motorcycle,1.0,0,Urban,17,3.067765814780545
38.0,4.5,Stormy,Jam,2,motorcycle,0.0,0,Metropolitian,25,10.576787470887703
39.0,4.7,Fog,Low,1,motorcycle,0.7446345675136238,0,Urban,17,3.0284037292563792
34.0,4.8,Fog,Low,1,scooter,0.0,0,Metropolitian,27,10.768588842463682
35.0,4.1,Cloudy,High,1,scooter,2.0,0,Metropolitian,34,6.111998715399452
28.0,4.5,Sandstorms,Jam,2,motorcycle,1.0,0,Urban,16,16.168412560841638
34.0,4.2,Sandstorms,Low,0,motorcycle,1.0,0,Metropolitian,30,9.13107136491047
21.0,4.6,Stormy,Jam,2,scooter,1.0,0,Metropolitian,20,7.798715863662396
38.0,4.5,Windy,Low,1,motorcycle,1.0,0,Urban,20,1.5541228364114088
35.0,4.9,Fog,Low,1,scooter,0.0,0,Metropolitian,18,7.570800414434293
37.0,4.2,Stormy,Jam,1,scooter,2.0,0,Metropolitian,38,20.465390994413752
38.0,4.2,Stormy,Low,0,motorcycle,1.0,0,Urban,21,3.112541420811028
37.0,4.6337736972250205,Cloudy,Jam,1,motorcycle,1.0,0,Metropolitian,25,9.44556826333905
39.0,4.6,Windy,Low,2,electric_scooter,1.0,0,Urban,26,4.474262095780389
29.566910587697237,4.6337736972250205,Sunny,Low,3,bicycle,1.0,0,Urban,39,6.239169080662917
33.0,4.7,Sandstorms,Jam,1,scooter,1.0,0,Semi-Urban,30,10.918041301871911
23.0,4.8,Sandstorms,Low,2,scooter,0.0,0,Urban,16,13.803431800227177
29.566910587697237,4.6337736972250205,Windy,Jam,0,motorcycle,1.0,0,Metropolitian,30,7.555180109996479
28.0,4.6,Fog,Medium,1,motorcycle,1.0,0,Urban,38,12.448901476117166
32.0,4.8,Sunny,Medium,2,motorcycle,1.0,0,Urban,21,4.4990592567100816
31.0,4.4,Sandstorms,Medium,0,motorcycle,2.0,1,Metropolitian,41,14.037255018739744
20.0,4.8,Windy,Jam,2,electric_scooter,1.0,0,Metropolitian,29,7.555180109996479
29.0,4.7,Stormy,Jam,2,scooter,1.0,0,Urban,27,4.5930211030774775
36.0,4.8,Windy,Medium,1,scooter,1.0,0,Metropolitian,26,20.22745332517652
23.0,4.8,Fog,Low,2,scooter,1.0,0,Urban,11,4.474113899672351
